Tipo,Texto,Chave
Principal,"A recente decisão do deputado federal Eduardo Bolsonaro @BolsonaroSP de licenciar-se do mandato e permanecer nos Estados Unidos  evidencia uma preocupante realidade: a instrumentalização do Poder Judiciário brasileiro como ferramenta política. 

Essa prática, conhecida como “lawfare” consiste no uso estratégico das leis e do sistema judicial para perseguir adversários políticos, comprometendo os pilares de nossa democracia.  

Observamos que figuras públicas, especialmente aquelas alinhadas a ideais conservadores, têm sido alvo de investigações e ações judiciais questionáveis. A seletividade na aplicação da justiça não apenas fere os princípios constitucionais de imparcialidade e devido processo legal, mas também mina a confiança da sociedade nas instituições judiciais.

A instrumentalização do sistema de justiça como ferramenta política representa uma AMEAÇA direta à democracia.

É urgente que a sociedade brasileira, juntamente com suas instituições, reflita sobre os rumos do sistema judiciário e trabalhe para assegurar que a justiça seja aplicada de maneira justa e imparcial, sem servir a interesses políticos específicos.",572
Relacionado,"Jean Wyllys: saiu como exilado político só porque ficou com nojinho quando Bolsonaro foi eleito.
Eduardo Bolsonaro: exilado político por perseguição política da Justiça com pedido de apreensão do Passaporte e também de Processo Criminal e Prisão.
Oficialmente viramos Venezuela",572
Relacionado,"Lembrem-se, toda a desgraça que estamos vivendo é culpa dos isentões que pregaram voto LULO em 2022, dizendo que Bolsonaro e Luladrão eram iguais!

NOVO intergaláticos MBL PT Todos contra o POVO, Bolsonaro é o único que nos representa!",572
Relacionado,Será que é uma decisão certa?,572
Relacionado,Que o mal que domina o Brasil seja derrotado.,572
Relacionado,"Estamos quase no fim da linha,  realmente chegou a hora de uma reflexão urgente acerca dos desmandos e usurpação do poderes da república por parte do Judiciário",572
Relacionado,O zanin bateu tanto na questão de lawfare quando era advogado do lule. Será que ministro zanin vai se aconselhar com advogado zanin?,572
Relacionado,Nosso país foi sequestrado,572
Relacionado,Povo cordeiro!,572
Relacionado,@jairbolsonaro @jairbolsonaro eu tenho todas imagens do palacio 8i1 dentro fora com horarios sem cortes VAI UMA AMOSTRA OLHE QUEM QUEBRA COMPARE COM QUEM FOI PRESO CHEGA DE SILENCIO HA 1 ANO MOSTRO A VERDADE E NEM UM COMENTARIO ATE HJ,572
Relacionado,Ferramenta? Tá mais pra arma.,572
Relacionado,NOJO DO STF APARELHADO,572
Principal,camiseta politica partido brasil frases brasileiro patriota  https://,573
Principal,"#Brasil  #Política Eu sou sim ""antidemocrático"" sim com orgulho! Se democracia é o parâmetro dosimundos da toga eu sou ""antidemocrático"" e nunca deixarei de ser! A lógica deles é maisque um desaforo maisque um desrespeito as pessoas de caráter e... é pouco pra eles! não dapradizer",574
Principal,CNBB critica propostas no Congresso que alteram a Lei da Ficha Limpa,575
Relacionado,CNBB defende corruptos. Não tem moral alguma,575
Relacionado,Sinais de vida surgem de escombros após terremoto em Mianmar e Tailândia,575
Principal,#Brasil  #Política EU odeio demais o papinho que não tinha como vencer e os que querem que se curve o mal com absoluta certeza tem que terem pescoços quebrados e todos serem explodidos sim explodidos sim e nada menos que isso! Porra! EU não acceito tantap palhaçada!,576
Relacionado,#Braisl  #Política Correção: Se curvem ao mal.,576
Principal,#Brasil  #Política Não é da vida sociedade perder. Perder é naturla em disputas porque não tem como todos ganharem. Mas sociedade perdar tem algo maisque podre e não se pode conformar achar que é assim que não é assim porrra! Merda merda! E o CAbral lá rindo Gilmar debochando lá!,577
Relacionado,#Brasil  #Política Correção: Natural. Correção: Perder. Correção: Porra! Correção: Cabral.,577
Relacionado,"Este viernes 28 de marzo, nuestra Asamblea de Accionistas aprobó el Proyecto de Escisión, un paso histórico en nuestra evolución y generación de valor para los accionistas
Más detalles: https:// ea-de-accionistas-de-grupo-sura-aprobo-operacion-para-evolucionar-estructura-accionaria/?twclid=2-127xvbb9v181ykgvtnx7y8553 … También fue aprobado un dividendo ordinario por acción de COP 1,500.",577
Principal,#Brasil  #Política Não é da vida sociedade perder. Perder é naturla em disputas porque não tem como todos ganharem. Mas sociedade perdar tem algo maisque podre e não se pode conformar achar que é assim que não é assim porrra! Merda merda! E o CAbral lá rindo Gilmar debochando lá!,578
Relacionado,#Brasil  #Política Correção: Natural. Correção: Perder. Correção: Porra! Correção: Cabral.,578
Principal,"PL recebe ""com tristeza"" anúncio da licença de Eduardo Bolsonaro",579
Relacionado,"Menos um vagabundo, golpistas, parasita sendo sustentado com o dinheiro do povo",579
Relacionado,"Mentira, devem estar comemorando.",579
Relacionado,Tristeza de cu é rola.,579
Relacionado,A Receita Federal está na busca!,579
Relacionado,Chola mais pelo fujão,579
Relacionado,Eu também,579
Relacionado,É um fracote mesmo. ficou com medinho. A dor na consciência pesa tanto que fugir é o melhor caminho. Deve ter muita coisa de sujo nas costas dele.,579
Relacionado,"É um grande golpe no PL o Eduardo permanecer nos Estados Unidos, deixando muitos deputados tristes sem seus Iphones 16 de Miami.",579
Relacionado,Isso foi tudo combinado pra atiçar o gado vai ser só vitimização já começou o jogo de sena kkkk só tonto não percebe,579
Relacionado,Nós ficamos muito felizes,579
Relacionado,"Ele se une a um número crescente de jornalistas, políticos, empresários e ativistas de direita que vêm sendo sistematicamente censurados, com contas bancárias bloqueadas, passaportes cancelados e até mesmo alvos de mandados de prisão.  Ainda assim, há quem insista em chamar o",579
Relacionado,Eu com alergia,579
Relacionado,Imagens da tristeza agora na sede do PL,579
Relacionado,Tristeza??,579
Relacionado,Kkkk não é licença. É figa para os braços do Trump que vai usar e cuspir fora !,579
Relacionado,Parabéns,579
Relacionado,"Líder? Frouxo, fujão, arregou!!!",579
Relacionado,"""Não se combate uma ditadura de dentro dela""!",579
Relacionado,E o resto do Brasil recebe com festa ..,579
Relacionado,"BOLSONARO NA CADEIA
SEM ANISTIA
EDUARDO BOLSONARO FUJÃO",579
Principal,"hmmmm então quer dizer q apesar da homofobia estrutural o brasil é um país minimamente civilizado para ser lgbt pois temos prerrogativas legais, reconhecimento civil e representatividade política e cultural? passado",580
Relacionado,Meu dia melhorou 700% depois desse vídeo,580
Relacionado,os fatos,580
Relacionado,avisaaa,580
Principal,"Nosso orgulho!

Selena Gomez está na lista inaugural dos “33 Agentes da Mudança da National Geographic”. 

Essa lista homenageia os “pioneiros modernos que estão causando um impacto profundo na conservação, ciência, política e narrativa”.",581
Relacionado,ai morro que pra cada tentativa do twitter de pintar a selena como irrelevante tem algo que mostra ao contrário,581
Relacionado,ainda dizem que essa mulher não tem influência e relevância nenhuma kkkkkk mais um dia difícil pra os haters,581
Relacionado,"a surra no cuitter, Portal",581
Relacionado,foto babadeira portal,581
Relacionado,amo,581
Relacionado,GIGANTE,581
Relacionado,O shoot parece de 2016,581
Relacionado,A relevância!!,581
Principal,"O Imperativo Do Crescimento A Altas Taxas

Estou preparando um curso online para ser divulgado pela internet sob o título de “A Economia Política Brasileira em Face dos Desastres Climáticos Extremos”….

Clique para saber mais",582
Principal,Lula assina projeto de lei da isenção do IR para quem ganha até R$ 5 mil,583
Relacionado,Valeu a pena fazer o L.,583
Relacionado,Melhor presidente da História lulaaaaaaaaaa fiz o L pra isso!,583
Relacionado,"O que o povo não entende, é que com tal ação, qualquer indivíduo irá pagar em impostos, valores superiores aos que você pagaria de IR!
Não existe almoço GRÁTIS!",583
Relacionado,Vagabundo populista,583
Relacionado,Foi pra isso que fiz o L,583
Relacionado,"Vai começar o Brasileirão e você não vai ficar de fora, né? Bora curtir Tricolor x Leão com exclusividade no Premiere, e o melhor, você pode garantir seu lugar na torcida a partir de R$29,90/mês no plano anual. Assine agora e viva as emoções do melhor campeonato do mundo!",583
Relacionado,Qué bosta,583
Relacionado,"Mas alguém vai acabar pagando essa ""isenção ""...",583
Relacionado,"E os preços dos alimentos, quando irão baixar? Já tem brasileiro passando fome com esse desgoverno.",583
Relacionado,Fo...se. estamos numa ditadura.,583
Relacionado,Aprovado,583
Relacionado,"Tá, e como vai ficar a alíquota para acima dos 5 mil?????",583
Relacionado,Agora as bets vão “estralar”,583
Relacionado,Esse Lula !,583
Relacionado,Maravilha. Então vão acabar os super salários / penduricalhos do judiciário.,583
Relacionado,showww,583
Relacionado,"Guardem essas palavras, a Natureza não dá saltos... Essa medida é irresponsável e populista. O povo vai pagar a conta dessa gracinha.",583
Relacionado,"Se é bom , porque não 7000, ou 8000, não é assim que funciona , se houver distorções, que sejam corrigidas , mas não com dádivas eleitoreiras .",583
Relacionado,Lula é gente que faz!,583
Relacionado,"Caramba! Ver a Imprensa COMPRADA  fazendo isso achando que ninguém está percebendo é ridículo ao extremo. Todas elas , Globo, CNNBRASIL,  Folha,  endeusando essa notícia pra ver se diminui o estrago que tá esse governo.",583
Relacionado,Kkkkkkkkkhahahahahahahahahhahaha,583
Relacionado,Armadilha para o cidadão desinformado,583
Relacionado,Projeto para o outro Presidente? @LulaOficial você tornou o Brasil com o maior imposto do mundo!!!!!,583
Principal,"Produção de eletrodomésticos cresceu 29%, diz Alckmin; Brasil se torna 2º maior produtor de ar-condicionado. #NoArNaCBN",584
Principal,Deputado propõe pena de morte para assassinos de policiais,585
Relacionado,Isso já era pra estar em vigor há anos.,585
Relacionado,"A constituição não permite,melhor aumentar a pena,e em regime fechado",585
Relacionado,"O Brasileirão tá de volta, e já com um clássico nacional para você curtir no Premiere. Assine agora por R$29,90/mês no plano anual e assista à melhor transmissão de Gigante da Colina x Peixe. É emoção do início ao fim.",585
Relacionado,Apoiado!!!,585
Relacionado,"Ou seja, quer copiar Donald Trump! Acho válido. Rs",585
Relacionado,"Palhaçada!
No Brasil de hoje temos inocentes condenados a 17 anos de prisão! Adivinhem quem vai morrer?
Povo não aprende nunca!",585
Principal,"A política do desarmamento favorece não somente a implantação de ditaduras, mas principalmente a criminalidade! No Brasil, especificamente, o criminoso tem duas certezas: a da impunidade e a de que sua vítima não terá como se defender!",586
Relacionado,Isso é certo.,586
Relacionado,"Nove jogos por rodada com a transmissão que ninguém faz igual é só no Premiere. Assine a partir de R$ 29,90/mês e garanta seu lugar na torcida pelo seu time do coração no melhor campeonato do mundo.",586
Relacionado,Absolutamente correto. Governos legítimos armam seus cidadãos; tiranos temem os cidadãos,586
Relacionado,"Vi um especialista falar sobre isso e concordei… se for pra ter arma, é pra estar disposto a trocar tiro com bandido… se for pra ter arma e esconder embaixo do banco quando ver um assalto, melhor nem ter… vai acabar armando ainda mais a bandidagem",586
Principal,"""Quem caiu no conto do"" Bolsonaro ""agora vai acabar na cadeia. Esse é o destino de quem se deixa iludir por discursos fantasiosos @Blogdojosias  @UOLNoticias  @UOL  @UOLPolitica  #viralvideo  #ViralVideos  #viralshort  #viral  #brasil  #Lula  #Politica  #Bolsonaro",587
Principal,"Enquanto debatemos e gastamos tempo com pseudos problemas do Brasil, como comunismo, fascismo, FakeNews e Elu/Delu, os traficantes vão tomando cada vez mais o país e estão cada vez mais infiltrados na política nos mais altos postos do estado.

É cortina de fumaça do narcoestado.",588
Relacionado,"Nós JÁ estamos vivendo num narcoestado. Acho que se ainda faltava alguma coisa para carimbar o atestado, o lance no Ceará foi a gota d'água.",588
Relacionado,"Direita X esquerda, conservadorismo X progressismo, democratas X golpistas, fiéis X pagãos...

Enqto isso temos uma justiça totalmente disfuncional e uma classe política q trabalha p tudo, menos pra resolver os pbms dos cidadãos q dizem representar.

O narcoestado já está aqui.",588
