Tipo,Texto,Chave
Relacionado,Pede bença pra papai KKKKKKKK,203
Relacionado,Kkkkkkkkkkkkkkkkkkkkkkkkkk,203
Relacionado,KKKKKKKKKKKKKKKKKKKKKK,203
Relacionado,gastou os gols do ano,203
Relacionado,agora fala de jogadores de verdade oocbrsao,203
Relacionado,@esth3rrr13  @RenatoBrit60984,203
Relacionado,"galera?? não sou colorado, mas por que o yuri alberto tem tanta raiva do inter?? sendo que ele aprendeu a jogar bola lá",203
Relacionado,Depois do Pedro é o melhor 9 do Brasil.,203
Relacionado,Pai dessas put4z do Sul,203
Relacionado,Ele já não tinha amarelo de ir na arquibancada?,203
Relacionado,A mafia sempre vence,203
Relacionado,quem foi o colorado q engatou a mãe do Yuri,203
Relacionado,POSTOU CHORANDO,203
Relacionado,"era para ser 4, porém o juiz anulou um fdp",203
Relacionado,Inter achou que era o nanico do Grêmio,203
Relacionado,Que brasileirao maluco,203
Relacionado,Põe no DVD Félas,203
Relacionado,Agora os cholorados vão reclamar de arbitragem kkkkkkkk hipocritas,203
Relacionado,postou chorando ne,203
Relacionado,Tomar um hat trick dessa naba é fechar as portas,203
Relacionado,TOMA TOMA SUA SAFADA,203
Relacionado,PUTAS DO YURI,203
Relacionado,O cara adora bater no menor do Sul,203
Relacionado,Ele realmente odeia a ex dele,203
Relacionado,Era pra ter sido 4 mas né ...,203
Relacionado,A lei do ex do yuri é foda,203
Relacionado,pede bença @SCInternacional,203
Relacionado,No dia que eu n escalo esse fdp,203
Relacionado,"quando esse mano for esquiar e quebrar a perna eu estarei aqui, aqui mesmo nesse site, rindo e tripudiando do mesmo",203
Relacionado,Yuri estuve perto de hacer 4 gols,203
Relacionado,pai dos morangos,203
Relacionado,precisou de 3 anos pra ganhar e roubado ainda,203
Relacionado,CHUPAAAA,203
Relacionado,GOOOOOOOOOOL,203
Relacionado,PAU NO CU DA MÍDIA,203
Principal,The @Brasileirao player of the month for April,204
Relacionado,"62.204 na arquibancada + em campo. Jogamos JUNTOS! SEMPRE!

E vamos por mais na quinta!!! #pósjogo",204
Relacionado,"Grande vitória +3 
Isaías 41:10",204
Relacionado,"Palmeiras 0x1 Bahia
Flamengo 1x0 Bahia",204
Relacionado,"Rogério Ceni sobre as 16 derrotas em 16 jogos como técnico contra o Flamengo:

""Me incomoda muito, incomoda bastante. Isso mostra a força do Flamengo em todos os sentidos.""  @sportv | @geglobo",204
Principal,"O Arrascaeta tá me assustando com essa fase artilheira…

O cara simplesmente cansou de só dar assistência e agora quer levar a artilharia do Brasileirão 2025.",205
Relacionado,Quase metade do artilheiro do ano passado!,205
Relacionado,Vale cada centavo do ingresso para ve-lo jogar.Mostrou que nao precisa chutar forte para fazer golaco.,205
Relacionado,"O foda é o brasileirão ter mais de 30 rodadas 
Os artilheiros fazer apenas 12 gols no campeonato kkkk",205
Relacionado,Craque do Brasileirão,205
Relacionado,Kkkk tá no início do brasileirão cara,205
Relacionado,Os caras não chutam as bolas que ele solta. Agora ele mesmo chuta,205
Relacionado,Eita diacho,205
Relacionado,"Yuri Alberto cometerá o Crime semana que vem contra o Mirassol, aguardem",205
Relacionado,Só faz gol em time pequeno,205
Relacionado,"Esse aí voa em campo quando é pra iludir para renovar o contrato, quando assinarem ele vai voltar ao módulo preguiça.",205
Relacionado,Melhor 10 do futebol brasileiro disparado,205
Principal,"VAMOS FLAMENGO! Torcida rubro-negra já começa a ocupar o setor destinado aos visitantes no Mineirão. Mais Querido irá enfrentar o Cruzeiro, às 18h30, pelo Brasileirão.  @luizgcm18",206
Relacionado,Acho que o Mineirão é o único estádio que permite que os visitantes levem bandeiras. Tem que pensar nisso em relação ao Maracanã,206
Principal,3 jogadores do palmeiras na foto,207
Relacionado,"Emoção, rivalidade, craques em campo e a emoção que ninguém faz igual. Assine a partir de R$29,90/mês no plano anual e viva as emoções da oitava rodada com o Premiere",207
Relacionado,"Agora sim, só profissionais da arbitragem",207
Relacionado,"Esse clássico é FODA!

O Duelo dos Nanicos

Pequeno & Menor",207
Relacionado,reforços do palmeiras vem forte pra mais um ano,207
Relacionado,A vida imitando a arte kkkkkkk,207
Relacionado,Pênalti pro Corinthians,207
Relacionado,Pq tem um cara da equipe de arbitragem usando luvas e segurando a flâmula do Palmeiras ?,207
Relacionado,Ainda bem que a camisa do Vasco camuflou o escudo vermelho pq parece demais o quinteto de arbitragem com o palmeiras,207
Relacionado,mal começou e ja e vermelho a favor do palmeiras,207
Relacionado,Esse vai virar meme kkkkkkkkkkkk,207
Relacionado,Explica,207
Relacionado,?,207
Relacionado,Tendi nada agora,207
Relacionado,Validando o cartão do estacionamento?,207
Relacionado,O que foi isso?,207
Relacionado,Pq o Pedro tá no Palmeiras?,207
Relacionado,Coitado do Vasco 13 contra 11,207
Relacionado,Expulsa todos esses árbitros a @CBF_Futebol do futebol brasileiro,207
Relacionado,pq tem 3 jogadores do palmeiras com cartão na mão?,207
Relacionado,Na moral a maior habilidade desse Vitor Nhoque é se jogar kkkkkk pqp q nojo desse gordinho,207
Relacionado,Oxi que isso,207
Principal,OS PRÓXIMOS JOGOS DO CORINTHIANS PELO BRASILEIRÃO!,208
Relacionado,"TODOS bastante ganháveis, isso não significa que são fáceis

mas quem quer brigar por Libertadores tem que disputar muito bem esses jogos",208
Relacionado,"Da pra ganhar de todos, só querer",208
Relacionado,"todos estão na parte de baixo da tabela ent tem que ganhar todos, tem que ganhar de time que tá mal não pode ficar desperdiçando pontos. mas falar é muito fácil",208
Relacionado,"Se for pra ter uma arrancada, a hora é agora",208
Relacionado,O único complicado aí é contra o galo,208
Relacionado,"mirassol, santos, vitória e grêmio da pra ganhar, o galo tbm pq é freguês, mas é um jogo mais difícil",208
Relacionado,Da pra passar a pika em todos,208
Relacionado,"A obrigação é ganhar pontos em todos jogos, todos os times são inferiores tecnicamente...",208
Relacionado,"+3
+3
+1
+3
+3",208
Relacionado,"Se olhar bem, dá pra fazer 13 pontos aí
Mirassol possívelmente irá ser um empate (o time do Mirassol está muito bem táticamente no campeonato)
Santos, se jogar certo e com calma leva os 3 pontos, não estão em boa fase, mas no futebol tudo pode acontecer...+",208
Relacionado,"dá pra fazer uns 10 pontos perder só pro Atletico 
empatar com Gremio 
mas o Corinthians torna difícil o que é pra ser fácil",208
Relacionado,"GREENZAÇO HISTÓRICO @APalpites !!! teu trabalho é diferenciado demais, mt obg",208
Relacionado,"Ganhou
Ganha
Ganha
Empate
Ganha
Ganha",208
Relacionado,"sem soberba, vamos ganhar todos",208
Relacionado,papo reto da pra ganhar todos,208
Relacionado,"Nao ironicamente da pra ganhar tds, basta o elenco querer e o Dorival escalar bem, se ganhamos do inter q é um time bem organizado, obrigação somar pontos contra tds esses",208
Relacionado,15 pontos muito possíveis de ganhar.......VAI CORINTHIANS!!!,208
Relacionado,Da pra fazer pelo menos 12,208
Relacionado,Mirassol e San7os temos obrigação de ganhar 6 pontos.,208
Relacionado,Ganhar tudo isso ai é papo de brigar pelo título,208
Relacionado,Não ironicamente o único jogo difícil é contra o Mirassol,208
Relacionado,O mais difícil vai ser contra o Mirassol por incrível q pareça,208
Relacionado,Pior que dá pra ganhar todos desses ai,208
Relacionado,Da pra ir pro G4 fácil.,208
Relacionado,"ganha do mirassol
ganha do santos
empata/perde com o galo
ganha do vitória
empata com o Grêmio",208
Relacionado,"mais dificil eh o mirassol, pode anotar ae e me cobrar",208
Relacionado,15 pontos certos,208
Relacionado,grêmio vai ser 3x0 pq eu sonhei,208
Relacionado,15 pontos facil,208
Relacionado,"Ganhou
Ganha
Ganha
Ganha
Ganha
Ganha",208
Relacionado,13 pts,208
Relacionado,"Emoção, rivalidade, craques em campo e a emoção que ninguém faz igual. Assine a partir de R$29,90/mês no plano anual e viva as emoções da oitava rodada com o Premiere",208
Relacionado,O próximo jogo é amanhã???,208
Relacionado,E dá pra ganhar todos,208
Relacionado,4 vitórias seguidas coisa boa,208
Relacionado,mais 15 pontos. pode acreditar,208
Relacionado,Pior que dá pra ganha os 15. Mas to fechadao com 10 no mínimo,208
Relacionado,15 pontos,208
Relacionado,minimo 10 pts,208
Relacionado,"Pior que dá pra ganhar de todos, só não pipocar",208
Relacionado,Menos de 11 pontos nem comemoro,208
Relacionado,VAMO GANHAR TODOS,208
Relacionado,Sequencia bem favorável,208
Relacionado,Tem que fazer pelo menos 11 pontos nesses jogos.,208
Relacionado,Da pra fazer os 18 pontos em...,208
Relacionado,O mais complicado aí é o atlético fora,208
Relacionado,contra o galo vai ser complicado,208
Relacionado,Santos Mirassol Grêmio,208
Relacionado,da pra emendar 6 vitorias seguidas,208
Relacionado,"No mínimo 12 pontos aí, se quiser alguma coisa no campeonato",208
Relacionado,dá pra ganhar tds,208
Relacionado,"Sabe oq é foda, o mais difícil ai é o Mirassol kkk",208
Relacionado,"Uma coisa a se notar na sequência é que pegamos os times mais fortes logo no começo e com o time desfalcado! Se quisermos pensar em BR esse ano é de grande importância ganhar boa parte desses jogos, o líder e você lidar já estão com muitos pontos à nossa frente, ir pra cima!!!",208
Relacionado,15 pontos garantidos,208
Relacionado,@aoklatt ultimo é nois,208
Relacionado,"Pela fase dos adversários, eu acho que da pra ganhar todos ai",208
Relacionado,+15 pts,208
Relacionado,Da pra fazer os 18 pontos e vamos por isso,208
Relacionado,o mínimo que eu espero são 15 pontos e um saldo de gols bom,208
Relacionado,"De todos esses jogos, o contra o Mirassol é o mais difícil, é papo de fazer 16 dos 18 pontos possíveis",208
Relacionado,"Po, dá pra ganhar todos hein, talvez um empate contra o Galo",208
Relacionado,"Na minha cabeça da pra ganhar tudo se continuar jogando como tá, e ter somente um empate",208
Relacionado,"18 pontos totalmente possíveis, 3 já foram só faltam 15. Vai Corinthians",208
Relacionado,Ganharemos todos,208
Relacionado,Acho que vão poder jogar sem o var contra esses aí.,208
Relacionado,"Empata Mirassol
Ganha do Prantos
Empata Galo
Ganha do Vitória 
Ganha do Grêmio",208
Relacionado,16 dos 18,208
Relacionado,"tenho fé que ele vai marcar contra o Santos (todo mundo fala que ele n apareceu em clássicos ainda, ent eu espero ele marcando",208
Relacionado,18 pts,208
Relacionado,15 pontos faceis.,208
Relacionado,13 pontos,208
Relacionado,Só atravessar,208
Relacionado,tá pra ganha todos fácil,208
Relacionado,Dá para vencer todos!!,208
Relacionado,Vamos golear a galinhada de minad,208
Relacionado,15 PONTOS,208
Relacionado,Existe um mundo em que seremos felizes,208
Relacionado,Só time fraco.,208
Relacionado,Da para subir bem na tabela !!,208
Relacionado,DESSAS aí o mais difícil é Mirassol e atlético MG… tem que fazer 10 pontos no mínimo,208
Relacionado,"precisamos fazer 11, mas da pra fazer mais.",208
Relacionado,O mais difícil vai ser o Mirassol,208
Relacionado,Só aí dá pra fazer os 45 pontos pra não cair kkkkkk,208
Relacionado,Conta o Santos e o MG ja é certeza de vitoria,208
Relacionado,se jogarem direitinho e con determinação dessa sequência dar pra ganhar quase todos e no meu ponto de vista um empate com Atlético mineiro.,208
Relacionado,Pra chegar a 23 pts,208
Relacionado,Tem a obrigação de vencer todos. O Corinthians tem melhor elenco e um treinador melhor também.,208
Relacionado,"Desses duelos da para compreender dependendo da circunstância uma derrota para o Atlético-MG mesmo estando em fase ruim, os outros é para vencer e vencer.",208
Relacionado,"da pra ganhar os 5, sem clubismo",208
Relacionado,"Jogos complicados, mas que dá pra fazer uma boa sequência!",208
Relacionado,"dá pra ganhar todos, principalmente contra o vitória e o santos",208
Relacionado,"Sequência tranquila, com excessao do galo fora. Da pra fazer 12!",208
Relacionado,Dá pra reviver aquele meme das portas,208
Relacionado,"14 pontos, saporra vai invicto até o meidiano",208
Relacionado,15 pontos possíveis,208
Relacionado,Os mais difíceis ai serão o galo e o gremio,208
Relacionado,O mais difícil é o Mirassol,208
Relacionado,11 pontos,208
Relacionado,"Vamos falar a real, os próximos confrontos da pra ganhar hein",208
Relacionado,KKKKKK ja pode voltar o meme das portas pqp aqui é 16 pontos,208
Relacionado,Se ganhar essa sequência teremos um campeonato para disputar,208
Relacionado,da pra fazer 16 pontos sendo pessimista,208
Relacionado,18 pontos,208
Relacionado,Vejo 6 vitórias de 7 com uma derrota. A derrota vai ser com Felix de Titular.,208
Relacionado,3 vitórias e 2 empates é totalmente plausivel,208
Relacionado,Pode contar 16 pontos prá nós nesses jogos.,208
Relacionado,empata contra o galo e ganha o resto todo,208
Relacionado,"Sabe o que é o pior? Todos os jogos dá parar ganhar, analisando como estão os outros clubes, basta foco e vontade.",208
Relacionado,Ao término desses jogos certamente seremos os líderes do campeonato.,208
Relacionado,No mínimo 10 pontos tem que ser feito!,208
Relacionado,Pior q dá p ganhar todos,208
Relacionado,Pena que nada na prática é fácil para nós!,208
Relacionado,São jogos bons de pontuar,208
Relacionado,Liderança aí vamos nos,208
Relacionado,Agora é a hora da arrancada.. dá para fazer os 18 pts,208
Relacionado,Da pra ganhar todos os jogos.,208
Relacionado,Da pra ganhar de todod,208
Relacionado,Da pra ganha todos,208
Relacionado,Da pra ganhar de todos,208
Relacionado,Cara se o Corinthians não ganha os dois próximos jogos pra mim e vexame,208
Relacionado,dá simplesmente pra ganhar todos,208
Relacionado,Da pra ganhar os 5,208
Relacionado,Se jogarem de forma decente da pra ganhar todos sem problema nenhum,208
Relacionado,11 pontos no mínimo tem que somar,208
Relacionado,"Já pode colocar o check contra o Santos, meu time tá todo fodido, só peço pra não refazerem o 7x1",208
Relacionado,Mais 15 pontos de boa,208
Relacionado,5 vitorias e uma derrota.,208
Relacionado,15 pontos no mínimo,208
Relacionado,pintou o campeão,208
Relacionado,"vamo ganhar todos, fds",208
Relacionado,da pra ganhar todos,208
Relacionado,9 pontos tá bom,208
Relacionado,Da pra ganhar todos,208
Relacionado,"Dá para fazer 13 pontos aí se jogarem com vontade, principalmente os fora de casa",208
Relacionado,Da pra ganhar todos sem desfalques!,208
Relacionado,"Sem clubismo, da pra ganhar todos…",208
Relacionado,Ganhamos do mais difícil,208
Relacionado,"Não ironicamente, o Mirassol é difícil pra caralho aí",208
Relacionado,se não ganhar todos é papo de invadir o ct e matar todo mundo,208
Relacionado,Único empate é com o atlético o resto ganhamos tudo,208
Relacionado,"1x3 Corinthians 
3x0 Corinthians 
1x0 Atlético 
2x1 Corinthians",208
Relacionado,Da pra fazer uns 15 pontos facil,208
Relacionado,Só vai fazer gol em time fraco kkkk anotem,208
Relacionado,@leleonjr ,208
Relacionado,Da pra somar 15 pontos nesses próximos jogos,208
Relacionado,"Não ganha do Mirassol, 

Atropela Santos (começa aqui o rebaixamento)

Vence o galo

Vence o vitória e 

Perde pro Grêmio",208
Relacionado,E impressionante saber que o Mirassol vai ser o jogo mais difícil dessa lista,208
Relacionado,de vdd… da pra ganhar todos,208
Relacionado,Se jogar com vontade dá pra ganhar TODOS.,208
Relacionado,"Da pra fazer mais 15 pontos tranquilo,  pelos menos mais 14",208
Relacionado,Tem que amassar a sardinha dnv pra acabar de afundar eles,208
Relacionado,Dá pra fazer 15 pontos fácil,208
Relacionado,"empata com o mira
ganha do 
empata com as galinha
ganha do vitoria
ganha do bremio",208
Relacionado,Da pra ganhar TODOS,208
Relacionado,É a arrancada pra ser líder,208
Relacionado,6 vitórias seguidas,208
Relacionado,"Ganhaveis, mas aposto em 11 pts",208
Relacionado,Eu acho que dá para somar uns 11 pontos. Empates contra o Galo e o Grêmio e vencemos os demais.,208
Relacionado,Da pra fazer no mínimo 14 pontos,208
Relacionado,18 pontos sem ser otimista demais..,208
Relacionado,"Da pra ganhar todo os jogos, tá",208
Relacionado,Papo de 18 pts nessa porra,208
Relacionado,Único que dá trabalho é o galo o resto e resto kkkkkkkkkkkkkkkkkk,208
Relacionado,"Por incrível que pareça, o Mirassol é o mais difícil desses, pelo futebol recém apresentado.",208
Relacionado,da pra fazer 12 pontos aí fácil,208
Relacionado,"pela fase que estao esses times ai, não ironicamente o mais dificil vai ser o mirassol",208
Relacionado,obrigação ganhar contra os que vai brigar pelo rebaixamento,208
